1,ULTG CITRA RAYA,GI 150KV TELUK NAGA,IBT#1 500/150kV (HV),TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 2,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 2,9:59:00, JUN, 2,15:22:00,323,,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ULTG ANGKE,GI 150KV DADAP,TRF#1 150/20kV,TIDAK OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 6,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ULTG CITRA RAYA,GI 150KV TANGERANG BARU,TRF#2 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 6,8:00:00,16:00:00,480,TERLAKSANA,,,Berbarengan penggantian CT, JUN, 6,8:48:00, JUN, 6,16:00:00,432,20260606 Pemeliharaan Rutin Bay TRAFO 2__GI TANGERANG BARU.pdf,,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ULTG DURIKOSAMBI,GISTET 500KV KEMBANGAN,IBT#1 500/150kV (LV),OKE,IBT 500/150kV,500/150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 7,8:00:00,16:00:00,480,TERLAKSANA,,,Tahap 2, JUN, 7,6:18:00, JUN, 7,17:38:00,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ULTG DURIKOSAMBI,GISTET 500KV KEMBANGAN,7A1 DIAMETER#1 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 9,8:00:00,16:00:00,480,TERLAKSANA,,,Pekerjaan Serial, JUN, 9,7:13:00, JUN, 9,11:20:00,247,2026.06.09 PEMELIHARAAN 2 TAHUNAN IL 3 CB 7A1 DAN 7A2 GISTET KEMBANGAN.pdf,,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ULTG DURIKOSAMBI,GISTET 500KV KEMBANGAN,7A2 DIAMETER#2 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 9,8:00:00,16:00:00,480,TERLAKSANA,,,Pekerjaan Serial, JUN, 9,11:23:00, JUN, 9,14:52:00,209,2026.06.09 PEMELIHARAAN 2 TAHUNAN IL 3 CB 7A1 DAN 7A2 GISTET KEMBANGAN.pdf,,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ULTG ANGKE,GIS 150KV MUARAKARANG BARU,GTG 1.3,TIDAK OKE,PEMBANGKIT 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 10,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 10,9:04:00, JUN, 10,16:00:00,416,2026.06.10 PEMELIHARAAN RUTIN 2 TAHUNAN BAY GT 1.3 GIS MUARAKARANG BARU.pdf,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ULTG ANGKE,GI 150KV MUARAKARANG BARU,5A4 DIAMETER#4 150kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 11,8:00:00,16:00:00,480,TERLAKSANA,,,Pekerjaan Serial, JUN, 23,12:47:00, JUN, 23,15:34:00,167,2026.06.23 PEMELIHARAAN RUTIN 2 TAHUNAN IL3 5A3 & 5A4 GI MUARAKARANG BARU.pdf,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ULTG ANGKE,GI 150KV MUARAKARANG BARU,5A3 DIAMETER#3 150kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 11,8:00:00,16:00:00,480,TERLAKSANA,,,Pekerjaan Serial, JUN, 23,9:14:00, JUN, 23,12:46:00,212,2026.06.23 PEMELIHARAAN RUTIN 2 TAHUNAN IL3 5A3 & 5A4 GI MUARAKARANG BARU.pdf,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ULTG ANGKE,GI 150KV ANGKE,TRF#2 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 14,8:00:00,16:00:00,480,TERLAKSANA,,,Menunggu manuver padam, JUN, 14,8:39:00, JUN, 14,19:04:00,625,2026.06.14 PEMELIHARAAN RUTIN 2 TAHUNAN BAY TRAFO #2 GI ANGKE(1).pdf,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ULTG DURIKOSAMBI,GIS 150KV ALAM SUTERA,PHT 150kV CILEDUG #1,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 14,8:00:00,16:00:00,480,TERLAKSANA,,,Bersama pekerjaan Vendor, JUN, 14,8:38:00, JUN, 14,16:56:00,498,2026.06.14 PEMELIHARAAN 2 TAHUNAN IL 3 CILEDUG 1 GIS ALAM SUTERA.pdf,,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,ULTG CITRA RAYA,GI 150KV TELUK NAGA,PHT 150kV SEPATAN#2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 17,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Hari Besar Agama/ SIAGA,ABK karena ada RUPS PLN (arahan KI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7A4 DIAMETER#4 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 17,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Hari Besar Agama/ SIAGA,ABK karena ada RUPS PLN (arahan KI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7AB4 DIAMETER#4 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 17,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Hari Besar Agama/ SIAGA,ABK karena ada RUPS PLN (arahan KI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,ULTG CITRA RAYA,GI 150KV CURUG,PHT 150kV SUMMARECON GADING SERPONG #1,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 18,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,PHT 150kV LMK,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 18,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 24,8:04:00, JUN, 24,16:21:00,497,2026.06.24 PEMELIHARAAN 2 TAHUNAN IL 3 LMK GI DURIKOSAMBI.pdf,,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,ULTG CITRA RAYA,GI 150KV JATAKE,PHT 150kV CIKUPA#2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 20,8:00:00,16:00:00,480,TERLAKSANA,,,Menumpang pekerjaan R-Cikupa, JUN, 20,7:00:00, JUN, 20,15:00:00,480,,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,IBT#2 500/150kV (LV),OKE,IBT 500/150kV,500/150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 21,8:00:00,16:00:00,480,TERLAKSANA,,,Tahap 1, JUN, 21,7:03:00, JUN, 21,18:33:00,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,5A6 DIAMETER#6 150kV,TIDAK OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 23,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,PLTU 4 (5A6),TIDAK OKE,PEMBANGKIT 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 23,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,ULTG CITRA RAYA,GI 150KV TELUK NAGA,PHT 150kV SEPATAN#2,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 24,8:00:00,16:00:00,480,TERLAKSANA,,,Menumpang pekerjaan penggantian relay ke LCD, JUN, 24,8:00:00, JUN, 24,23:44:00,944,2026_06_24 Pemeliharaan Rutin Bay Sepatan 2__GI TELUKNAGA.pdf,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,ULTG CITRA RAYA,GI 150KV GAJAH TUNGGAL,BUSBAR #A 150kV,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 25,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 25,9:45:00, JUN, 25,15:09:00,324,2026_06_25 Pemeliharaan Rutin Bay Kopel dan Busbar A__GI GAJAH TUNGGAL.pdf,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ULTG CITRA RAYA,GI 150KV GAJAH TUNGGAL,KOPEL BUS 150kV,TIDAK OKE,KOPEL 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 25,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 25,9:45:00, JUN, 25,15:09:00,324,2026_06_25 Pemeliharaan Rutin Bay Kopel dan Busbar A__GI GAJAH TUNGGAL.pdf,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ULTG DURIKOSAMBI,GISTET 500KV KEMBANGAN,7A4 DIAMETER#4 500kV,TIDAK OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 25,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 25,8:17:00, JUN, 25,11:48:00,211,2026.06.25 PEMELIHARAAN 2 TAHUNAN IL 3 CB 7A4 DAN 7AB4 GISTET KEMBANGAN.pdf,,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ULTG DURIKOSAMBI,GISTET 500KV KEMBANGAN,7AB4 DIAMETER#4 500kV,TIDAK OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 25,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 25,13:17:00, JUN, 25,16:39:00,202,2026.06.25 PEMELIHARAAN 2 TAHUNAN IL 3 CB 7A4 DAN 7AB4 GISTET KEMBANGAN.pdf,,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,ULTG ANGKE,GIS 150KV PANTAI INDAH KAPUK,TRF#1 150/20kV,TIDAK OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 27,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 27,10:49:00, JUN, 28,1:16:00,867,2026.06.27 PEMELIHARAAN RUTIN 2 TAHUNAN BAY TRAFO #1 GIS PANTAI INDAH KAPUK.pdf,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,ULTG CITRA RAYA,GI 150KV TANGERANG BARU,PHT 150kV PLTU LONTAR#1,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 28,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 28,10:06:00, JUN, 28,19:38:00,572,2026-06-28 Har Off Bay Lontar 1 GI Tangerang Baru.pdf,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ULTG DURIKOSAMBI,GIS 150KV METLAND,PHT 150kV CILEDUG #1,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 28,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 27,8:38:00, JUN, 27,16:00:00,442,2026.06.28 PEMELIHARAAN 2 TAHUNAN IL 3 CILEDUG 1 GIS MEATLAND.pdf,,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ULTG ANGKE,GI 150KV ANGKE,PHT 150kV MUARAKARANG LAMA#2,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 30,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,UGC 150kV ANGKE #2 (5AB11),TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 30,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ULTG CITRA RAYA,GI 150KV CURUG,PHT 150kV CIKUPA #2,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 30,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 30,9:09:00, JUN, 30,17:30:00,501,2026_06_30 Har Off Bay Cikupa 2 GI Curug.pdf,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,BUSBAR A 500kV,OKE,BUSBAR 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 2,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 2,8:00:00, JUN, 2,16:00:00,480,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,BUSBAR B 500kV,OKE,BUSBAR 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 3,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 3,8:00:00, JUN, 3,16:00:00,480,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ULTG CITRA RAYA,GIS 150KV LONTAR,BUSBAR C 150kV,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUN, 11,8:00:00,16:00:00,480,TERLAKSANA,,,, JUN, 11,8:00:00, JUN, 11,16:00:00,480,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,PHT 150kV ANGKE#2 (5B2),OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 1,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ULTG ANGKE,GI 150KV ANGKE,PHT 150kV MUARAKARANG LAMA#2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 2,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,KOPEL BUS#1 150kV,OKE,KOPEL 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 4,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Lainnya,Tidak bisa manuver karena anomali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,BUS SECTION/TIE #1 150kV,OKE,BUSTIE/BUS SECTION 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 4,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Lainnya,Tidak bisa manuver karena anomali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,BUSBAR #A 150kV,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 4,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Lainnya,Tidak bisa manuver karena anomali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,5B4 DIAMETER#4 150kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 5,8:00:00,16:00:00,480,TERLAKSANA,,,Menunggu manuver padam, JUL, 5,9:38:00, JUL, 5,2:31:00,1013,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,BUSBAR #B 150kV,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 5,8:00:00,16:00:00,480,TERLAKSANA,,,Menunggu manuver padam, JUL, 5,9:38:00, JUL, 5,2:31:00,1013,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7A4 DIAMETER#4 500KV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 7,8:00:00,16:00:00,480,TERLAKSANA,,,Menunggu manuver padam, JUL, 7,8:44:00, JUL, 7,12:07:00,203,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7AB4 DIAMETER#4 500KV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, JUL, 7,8:00:00,16:00:00,480,TERLAKSANA,,,Pekerjaan serial, JUL, 7,13:11:00, JUL, 7,15:40:00,149,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
